,dimension,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
1077,55,0.7491621443204741,0.9395764588675353,"(95, 94)",1,1,True,0.556377675676862,0.5474602655628834
1078,55,0.7465906294476532,0.9036644200893383,"(95, 96)",1,1,True,0.5475907620115312,0.5391879098555072
1079,55,0.8150108077789232,0.8688653693524955,"(98, 97)",1,1,True,0.5159912475468703,0.5134603872717253
1080,55,0.8431918922185299,0.7494309462057114,"(93, 40)",0,0,True,0.4705639829623482,0.47657692056519885
1081,55,0.8659265166353469,0.8947577412239289,"(56, 93)",0,1,False,0.5081875056415953,0.5072073069042062
1082,55,0.79381418134967,0.8362069915173497,"(80, 14)",0,1,False,0.5130037605870835,0.5105966156134935
1083,55,0.902019560878295,0.670367934408942,"(42, 72)",0,0,True,0.4263376148806641,0.44234469030572143
1084,55,0.8764228685760387,0.8200028192482266,"(72, 78)",0,0,True,0.48337090456341386,0.48589872809281526
1085,55,0.8568261002820715,0.7948614737150556,"(79, 88)",0,0,True,0.48124202556750484,0.48451379812886075
1086,55,0.8648372549529679,0.8279479271800008,"(26, 88)",0,0,True,0.48910395478341634,0.4907787137441959
1087,55,0.8722261484425031,0.7468549272321067,"(24, 33)",0,0,True,0.46128321703773884,0.46869818397444246
1088,55,0.870967077207731,0.7928312884508197,"(51, 24)",0,0,True,0.4765188527739705,0.48047598497064764
1089,55,0.7277304742064259,0.8795991949330143,"(62, 98)",0,1,False,0.5472425550409639,0.5378943748330085
1090,55,0.7458910469387794,0.7332585023429414,"(62, 61)",1,0,False,0.4957297946641121,0.49684190584862886
1091,55,0.7356088671954497,0.8046055890341703,"(61, 95)",0,1,False,0.5223984139220527,0.5172423407536478
1092,55,0.8234891978249488,0.7844045425131362,"(36, 54)",0,0,True,0.48784600800062994,0.49023007985958683
1093,55,0.9074891448443801,0.6320223768905896,"(36, 3)",0,0,True,0.4105343597417997,0.4315655068825504
1094,55,0.8323572032664233,0.7535167047224967,"(31, 90)",0,0,True,0.47514288552615574,0.4803000785777526
1095,55,0.8212411585764889,0.7232472572283449,"(46, 35)",0,0,True,0.4682762588746646,0.4755211103615938
1096,55,0.8024839585191789,0.7621237246112315,"(69, 66)",0,0,True,0.4871021233172024,0.4899113109820549
1097,55,0.7613966032391863,0.8409099083066548,"(70, 47)",0,1,False,0.524812139404825,0.5198678597135035
1098,55,0.9039411874862051,0.7890831709467155,"(75, 7)",0,0,True,0.4660790419324495,0.47131702195787634
1099,55,0.8917071854006501,0.8481666736459054,"(75, 63)",0,0,True,0.4874874515964609,0.48911659138254365
1100,55,0.7819948834996258,0.7791217589233272,"(50, 82)",0,0,True,0.49907978542466913,0.4992817193500333
1101,55,0.853379524825398,0.8328206218381997,"(81, 8)",0,0,True,0.493903777369526,0.4948604552788933
