,theta,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
4305,0.68,5.0677047,5.700402,"(9, 10)",1,1,True,0.5293783,0.6531008
4306,0.68,5.936469,8.484939,"(10, 11)",1,1,True,0.58835715,0.9274706
4307,0.68,5.2538204,6.941332,"(12, 11)",1,1,True,0.5691878,0.84389657
4308,0.68,4.422343,8.073684,"(16, 15)",1,1,True,0.6461001,0.97470033
4309,0.68,3.9695475,8.834842,"(16, 17)",1,1,True,0.68998533,0.99234945
4310,0.68,6.375197,6.8825674,"(18, 19)",1,1,True,0.5191348,0.62418985
4311,0.68,5.70761,5.2504196,"(19, 20)",1,0,False,0.47913903,0.38765252
4312,0.68,6.427583,7.0676537,"(22, 21)",1,1,True,0.5237147,0.6547694
4313,0.68,3.7930634,6.784226,"(26, 27)",1,1,True,0.64139557,0.9521733
4314,0.68,5.5523705,3.6497848,"(34, 33)",1,0,False,0.3966228,0.12981609
4315,0.68,4.32818,7.729564,"(46, 47)",1,1,True,0.64104563,0.9677478
4316,0.68,5.4151735,7.2009864,"(48, 47)",1,1,True,0.5707748,0.8564132
4317,0.68,3.8382816,7.16146,"(59, 60)",1,1,True,0.65105706,0.9652155
4318,0.68,4.649416,6.6364765,"(63, 62)",1,1,True,0.58803296,0.87943184
4319,0.68,6.650646,7.4695935,"(70, 69)",1,1,True,0.52899903,0.6940128
4320,0.68,6.1024747,7.8532753,"(71, 70)",1,1,True,0.56272686,0.85205376
4321,0.68,7.0279894,6.1067796,"(73, 74)",1,0,False,0.46493238,0.28471142
4322,0.68,7.1199718,7.675452,"(76, 77)",1,1,True,0.518772,0.63540614
4323,0.68,6.5307345,8.410415,"(78, 77)",1,1,True,0.56290275,0.8675744
4324,0.68,7.8737435,7.5892,"(79, 78)",1,0,False,0.49079916,0.42934024
4325,0.68,4.6324096,7.3918724,"(81, 82)",1,1,True,0.61474544,0.94044554
4326,0.68,5.231288,8.64062,"(83, 82)",1,1,True,0.62288624,0.9679949
4327,0.68,5.703146,7.8303823,"(83, 84)",1,1,True,0.57859135,0.8935223
4328,0.68,6.657654,6.8527284,"(86, 87)",1,1,True,0.5072194,0.54861456
4329,0.68,6.0953703,5.9604897,"(89, 90)",1,0,False,0.494406,0.46633092
4330,0.68,4.858609,7.029819,"(92, 91)",1,1,True,0.5913161,0.89763415
4331,0.68,4.8605423,6.3647,"(96, 95)",1,1,True,0.5669989,0.81819373
4332,0.68,5.5128407,5.9071794,"(98, 99)",1,1,True,0.5172652,0.5973267
4333,0.68,7.2611322,5.316518,"(48, 43)",0,0,True,0.42269564,0.1251418
4334,0.68,6.675597,5.062167,"(28, 42)",0,0,True,0.43127185,0.16611296
4335,0.68,6.644636,7.715544,"(77, 6)",0,1,False,0.5372874,0.7447696
4336,0.68,5.763155,4.9903274,"(95, 72)",0,0,True,0.46406615,0.31586778
4337,0.68,4.546749,3.2239833,"(55, 52)",0,0,True,0.41488796,0.21035852
4338,0.68,7.252083,6.694436,"(70, 51)",0,0,True,0.48000768,0.36409214
4339,0.68,6.7640653,4.1588783,"(31, 38)",0,0,True,0.38074705,0.06880534
4340,0.68,5.822812,3.3060837,"(13, 34)",0,0,True,0.3621559,0.07469374
4341,0.68,6.335277,4.47127,"(39, 69)",0,0,True,0.41375569,0.1342367
4342,0.68,5.929773,5.9717846,"(45, 76)",0,1,False,0.50176495,0.5105014
4343,0.68,5.698912,5.2347746,"(10, 99)",0,0,True,0.47877488,0.38600472
4344,0.68,7.1999607,5.9868073,"(21, 80)",0,0,True,0.4540011,0.22914356
4345,0.68,6.5510225,6.3864136,"(11, 8)",0,0,True,0.49363828,0.45894042
4346,0.68,7.788864,5.9272876,"(73, 8)",0,0,True,0.43213925,0.13451938
4347,0.68,6.48334,5.380219,"(58, 73)",0,0,True,0.453508,0.24915561
4348,0.68,7.5510697,4.0265374,"(89, 0)",0,0,True,0.34778666,0.028622216
4349,0.68,7.649327,4.6891665,"(89, 23)",0,0,True,0.38004372,0.0492585
4350,0.68,6.436895,5.9550433,"(19, 94)",0,0,True,0.48055783,0.381815
4351,0.68,5.332948,7.4090004,"(91, 63)",0,1,False,0.58146524,0.8885537
4352,0.68,5.665708,3.2942536,"(64, 93)",0,0,True,0.36766377,0.08537549
4353,0.68,5.771238,5.604259,"(84, 50)",0,0,True,0.4926606,0.45835206
4354,0.68,6.320817,5.6339946,"(74, 97)",0,0,True,0.47127426,0.33474028
4355,0.68,7.0167522,7.787645,"(18, 78)",0,1,False,0.52603596,0.6837139
4356,0.68,5.662583,7.658372,"(86, 83)",0,1,False,0.57491165,0.8803542
4357,0.68,7.3899655,5.020766,"(7, 44)",0,0,True,0.40455034,0.085551724
4358,0.68,6.3722086,4.8998976,"(7, 4)",0,0,True,0.4346923,0.1865916
4359,0.68,7.751162,5.217874,"(14, 87)",0,0,True,0.40233323,0.07355728
4360,0.68,7.949568,7.0586576,"(22, 87)",0,0,True,0.4703193,0.29092202
4361,0.68,7.5492754,5.69147,"(1, 79)",0,0,True,0.42984512,0.13495907
4362,0.68,8.256045,5.646071,"(79, 36)",0,0,True,0.4061303,0.06849924
4363,0.68,8.927839,4.3162055,"(43, 36)",0,0,True,0.32589784,0.009837828
4364,0.7000000000000001,5.53842,6.628376,"(3, 4)",1,1,True,0.54479223,0.74837345
4365,0.7000000000000001,5.4991865,7.904272,"(6, 5)",1,1,True,0.5897188,0.9172143
4366,0.7000000000000001,5.1854534,7.5129795,"(6, 7)",1,1,True,0.5916462,0.9111312
4367,0.7000000000000001,6.3369064,5.6928434,"(8, 9)",1,0,False,0.4732304,0.34432864
4368,0.7000000000000001,5.939037,7.664438,"(13, 14)",1,1,True,0.5634177,0.8488232
4369,0.7000000000000001,6.311867,5.2257495,"(18, 17)",1,0,False,0.45293146,0.25235003
4370,0.7000000000000001,6.37026,7.311356,"(18, 19)",1,1,True,0.5343928,0.7193211
4371,0.7000000000000001,6.7442017,6.8791656,"(22, 21)",1,1,True,0.50495344,0.5336899
4372,0.7000000000000001,5.7403417,7.769686,"(23, 22)",1,1,True,0.57510513,0.88384384
4373,0.7000000000000001,3.9434066,6.9549236,"(25, 26)",1,1,True,0.63816416,0.9530917
4374,0.7000000000000001,5.0578904,6.3357315,"(29, 28)",1,1,True,0.556077,0.7820821
4375,0.7000000000000001,6.3867693,7.6933393,"(31, 32)",1,1,True,0.54639775,0.78693867
4376,0.7000000000000001,5.041147,8.0298815,"(32, 33)",1,1,True,0.6143267,0.9520626
4377,0.7000000000000001,3.9592342,6.4988422,"(36, 35)",1,1,True,0.6214185,0.92687225
4378,0.7000000000000001,6.7923865,6.545895,"(39, 38)",1,0,False,0.49076003,0.43868726
4379,0.7000000000000001,3.901684,5.0683203,"(41, 40)",1,1,True,0.56502986,0.76253647
4380,0.7000000000000001,3.995906,7.503431,"(50, 49)",1,1,True,0.65250987,0.97090113
4381,0.7000000000000001,6.56786,7.5105033,"(53, 54)",1,1,True,0.53347844,0.7196332
4382,0.7000000000000001,6.4857855,8.633057,"(55, 54)",1,1,True,0.5710131,0.89541346
4383,0.7000000000000001,7.2692018,7.6765304,"(56, 55)",1,1,True,0.5136269,0.6004472
4384,0.7000000000000001,3.5514314,8.15121,"(63, 62)",1,1,True,0.69652736,0.990046
4385,0.7000000000000001,5.4880157,8.6460905,"(63, 64)",1,1,True,0.61171824,0.9592257
4386,0.7000000000000001,5.104795,6.8851,"(68, 67)",1,1,True,0.5742419,0.8557345
4387,0.7000000000000001,4.588056,6.7584968,"(68, 69)",1,1,True,0.59564316,0.8975635
4388,0.7000000000000001,5.1567893,7.683852,"(70, 69)",1,1,True,0.59840095,0.9260174
4389,0.7000000000000001,6.4712043,7.449456,"(71, 70)",1,1,True,0.5351367,0.7267612
4390,0.7000000000000001,7.4187865,8.550392,"(72, 71)",1,1,True,0.5354309,0.75613505
4391,0.7000000000000001,5.5885553,7.3106093,"(72, 73)",1,1,True,0.56675065,0.8483932
4392,0.7000000000000001,3.2219393,6.3643007,"(78, 77)",1,1,True,0.6638996,0.9586067
4393,0.7000000000000001,7.223823,6.41061,"(80, 81)",1,0,False,0.47017795,0.30720627
4394,0.7000000000000001,6.1486535,6.606327,"(83, 82)",1,1,True,0.51794094,0.61246216
4395,0.7000000000000001,4.963516,7.0237546,"(85, 84)",1,1,True,0.58593446,0.88697803
4396,0.7000000000000001,4.0647197,6.9412856,"(88, 89)",1,1,True,0.63068163,0.9466758
4397,0.7000000000000001,6.0005593,6.191934,"(91, 90)",1,1,True,0.5078481,0.54769826
4398,0.7000000000000001,7.213393,7.6032543,"(92, 93)",1,1,True,0.5131562,0.5962492
4399,0.7000000000000001,6.8132463,5.167984,"(65, 92)",0,0,True,0.43134,0.1617503
4400,0.7000000000000001,7.1849556,6.691831,"(92, 82)",0,0,True,0.48223203,0.37915778
4401,0.7000000000000001,7.262234,8.87215,"(72, 6)",0,1,False,0.5498908,0.8333997
4402,0.7000000000000001,7.332928,7.0757856,"(95, 72)",0,0,True,0.49107686,0.43606627
4403,0.7000000000000001,6.3662343,7.575015,"(55, 85)",0,1,False,0.5433527,0.7700832
4404,0.7000000000000001,6.247576,6.001902,"(66, 90)",0,0,True,0.48997205,0.4388885
4405,0.7000000000000001,6.3797045,4.837236,"(70, 51)",0,0,True,0.4312438,0.1761767
4406,0.7000000000000001,7.2368627,6.5297036,"(31, 38)",0,0,True,0.4743161,0.33022687
4407,0.7000000000000001,7.3142405,7.113037,"(53, 39)",0,0,True,0.49302697,0.44986817
4408,0.7000000000000001,4.588056,6.7584968,"(68, 69)",1,1,True,0.59564316,0.8975635
4409,0.7000000000000001,5.8993673,3.9496276,"(45, 10)",0,0,True,0.40101835,0.12458173
4410,0.7000000000000001,7.8526564,5.8953047,"(16, 9)",0,0,True,0.42881298,0.12375395
4411,0.7000000000000001,8.292683,4.595014,"(96, 16)",0,0,True,0.35654274,0.024181975
4412,0.7000000000000001,8.118074,6.5304866,"(21, 80)",0,0,True,0.4458108,0.16972354
4413,0.7000000000000001,7.317213,5.7875896,"(21, 11)",0,0,True,0.4416388,0.17804877
4414,0.7000000000000001,6.5363836,3.5670087,"(61, 37)",0,0,True,0.3530506,0.048828743
4415,0.7000000000000001,6.758741,5.58087,"(23, 27)",0,0,True,0.45227274,0.23543528
4416,0.7000000000000001,7.65877,4.2742596,"(94, 27)",0,0,True,0.3581873,0.032783072
4417,0.7000000000000001,5.508727,5.1594734,"(57, 19)",0,0,True,0.48363107,0.41356346
4418,0.7000000000000001,5.604818,4.8015666,"(57, 20)",0,0,True,0.46140587,0.3093305
4419,0.7000000000000001,5.614521,4.264848,"(20, 59)",0,0,True,0.43169236,0.20592386
4420,0.7000000000000001,6.210363,8.135758,"(67, 54)",0,1,False,0.56710505,0.8727389
4421,0.7000000000000001,6.0854917,8.039938,"(64, 93)",0,1,False,0.56918186,0.87593067
4422,0.7000000000000001,7.229248,7.944926,"(32, 18)",0,1,False,0.5235821,0.67165446
4423,0.7000000000000001,5.8710847,5.7963486,"(86, 83)",0,0,True,0.49679723,0.48132464
4424,0.7000000000000001,6.3333077,7.4270935,"(4, 56)",0,1,False,0.53974396,0.749094
4425,0.7000000000000001,6.794437,6.000246,"(2, 71)",0,0,True,0.468964,0.31126955
4426,0.7000000000000001,7.3481073,4.2670107,"(98, 30)",0,0,True,0.36736697,0.04389377
4427,0.7000000000000001,7.7547436,3.510959,"(98, 15)",0,0,True,0.31165022,0.014150068
4428,0.7000000000000001,7.818704,5.053686,"(15, 81)",0,0,True,0.3925989,0.059244066
4429,0.7000000000000001,7.0702143,6.4837103,"(14, 87)",0,0,True,0.47836405,0.3574374
4430,0.7200000000000001,5.7748194,6.469037,"(99, 0)",0,1,False,0.5283496,0.6669045
4431,0.7200000000000001,4.0378904,5.9404554,"(2, 1)",1,1,True,0.5953347,0.87018156
4432,0.7200000000000001,5.458738,6.1133595,"(3, 4)",1,1,True,0.5282845,0.6580512
4433,0.7200000000000001,5.312972,5.8458624,"(6, 7)",1,1,True,0.5238775,0.630157
4434,0.7200000000000001,4.993097,6.6834536,"(10, 11)",1,1,True,0.5723825,0.84427106
4435,0.7200000000000001,3.624802,5.962616,"(13, 12)",1,1,True,0.62192094,0.9119607
4436,0.7200000000000001,3.380555,6.081764,"(13, 14)",1,1,True,0.64273506,0.93709797
4437,0.7200000000000001,5.4695153,6.601977,"(15, 14)",1,1,True,0.5469064,0.7562929
4438,0.7200000000000001,4.8142924,8.14176,"(23, 24)",1,1,True,0.6284137,0.9653592
4439,0.7200000000000001,5.5637026,8.001485,"(24, 25)",1,1,True,0.58985436,0.9196634
4440,0.7200000000000001,5.576328,6.5366836,"(26, 27)",1,1,True,0.5396415,0.72319305
4441,0.7200000000000001,5.1904397,6.0973706,"(32, 33)",1,1,True,0.540173,0.71237165
4442,0.7200000000000001,5.108804,6.8306017,"(36, 35)",1,1,True,0.5721057,0.84836024
4443,0.7200000000000001,5.2079687,7.6513014,"(36, 37)",1,1,True,0.5950028,0.92007256
4444,0.7200000000000001,4.0292406,7.719908,"(38, 37)",1,1,True,0.65706104,0.9756522
4445,0.7200000000000001,4.5932474,6.961093,"(39, 38)",1,1,True,0.6024656,0.91434234
4446,0.7200000000000001,6.4088326,4.418341,"(41, 40)",1,0,False,0.4080789,0.12020487
4447,0.7200000000000001,4.0169454,7.3454413,"(44, 45)",1,1,True,0.64646995,0.9653936
4448,0.7200000000000001,3.8239636,6.5143356,"(56, 57)",1,1,True,0.63011676,0.93645614
4449,0.7200000000000001,6.428942,6.7030053,"(61, 60)",1,1,True,0.510435,0.5680901
4450,0.7200000000000001,6.0875463,8.416161,"(62, 61)",1,1,True,0.58027655,0.9112193
4451,0.7200000000000001,6.6805305,6.677585,"(73, 74)",1,0,False,0.49988976,0.49926364
4452,0.7200000000000001,4.413845,6.007496,"(80, 81)",1,1,True,0.5764609,0.83112913
4453,0.7200000000000001,3.4798803,5.9957952,"(83, 82)",1,1,True,0.63275653,0.92525
4454,0.7200000000000001,5.6509824,3.273288,"(48, 43)",0,0,True,0.36678493,0.08488951
4455,0.7200000000000001,5.480857,4.934656,"(72, 6)",0,0,True,0.47377944,0.36674628
4456,0.7200000000000001,6.7329817,2.4917598,"(29, 75)",0,0,True,0.27011704,0.014185863
4457,0.7200000000000001,7.0337014,3.9164119,"(40, 70)",0,0,True,0.3576595,0.042399682
4458,0.7200000000000001,7.463757,5.354827,"(60, 40)",0,0,True,0.41773933,0.10823189
4459,0.7200000000000001,6.178097,4.1760216,"(68, 76)",0,0,True,0.40331987,0.118985206
4460,0.7200000000000001,5.3303213,3.8574677,"(16, 9)",0,0,True,0.41984722,0.18650924
4461,0.7200000000000001,5.7098365,5.0249043,"(21, 11)",0,0,True,0.4680974,0.3351614
4462,0.7200000000000001,6.5234203,7.3866363,"(0, 61)",0,1,False,0.5310285,0.7033321
4463,0.7200000000000001,7.8641663,5.069342,"(94, 27)",0,0,True,0.39195412,0.057604503
4464,0.7200000000000001,7.984574,4.3346376,"(19, 94)",0,0,True,0.35186,0.025334276
4465,0.7200000000000001,6.633224,3.513832,"(20, 59)",0,0,True,0.3462908,0.042314406
4466,0.7200000000000001,5.7952857,4.441362,"(54, 3)",0,0,True,0.4338688,0.20522963
4467,0.7200000000000001,6.873063,3.1091285,"(64, 93)",0,0,True,0.31146753,0.022666618
4468,0.7200000000000001,7.1970806,3.2510464,"(50, 64)",0,0,True,0.31116068,0.018964604
4469,0.7200000000000001,6.719625,3.9039,"(46, 97)",0,0,True,0.36747685,0.05648032
4470,0.7200000000000001,8.316604,5.1119494,"(74, 97)",0,0,True,0.3806776,0.03899095
4471,0.7200000000000001,7.574518,7.929408,"(24, 74)",0,1,False,0.5114451,0.5878029
4472,0.7200000000000001,6.357326,4.2432427,"(32, 18)",0,0,True,0.40028444,0.10773551
4473,0.7200000000000001,5.1588426,6.429274,"(7, 4)",0,1,False,0.5548161,0.7808166
4474,0.7200000000000001,5.0935187,6.849401,"(15, 81)",0,1,False,0.5735114,0.8526932
4475,0.7200000000000001,5.3495502,6.2383413,"(79, 36)",0,1,False,0.53835,0.70864064
4476,0.74,3.9322395,6.3314734,"(3, 4)",1,1,True,0.6168794,0.9167689
4477,0.74,6.235838,7.268885,"(6, 5)",1,1,True,0.53824764,0.7375063
4478,0.74,3.5132096,6.976688,"(13, 14)",1,1,True,0.6650863,0.96963054
4479,0.74,3.380309,7.0595336,"(16, 15)",1,1,True,0.6762107,0.97537893
4480,0.74,7.1153483,6.8366685,"(18, 19)",1,0,False,0.4900129,0.4307775
4481,0.74,7.230394,4.958555,"(19, 20)",1,0,False,0.40680745,0.093482286
4482,0.74,6.1707883,7.3142924,"(22, 21)",1,1,True,0.54239887,0.7583225
4483,0.74,6.182168,7.708433,"(23, 22)",1,1,True,0.5549388,0.8214592
4484,0.74,4.173744,7.9578314,"(26, 27)",1,1,True,0.65596026,0.9777756
4485,0.74,5.9491386,7.9934707,"(27, 28)",1,1,True,0.5733124,0.88537365
4486,0.74,6.314643,6.7710757,"(31, 30)",1,1,True,0.5174401,0.61216766
4487,0.74,4.3468423,6.7067184,"(32, 33)",1,1,True,0.60674727,0.913716
4488,0.74,6.3178024,6.0392613,"(44, 45)",1,0,False,0.48872948,0.4308115
4489,0.74,2.8463612,6.5249147,"(49, 48)",1,1,True,0.69626755,0.97536284
4490,0.74,6.2509446,6.684111,"(61, 60)",1,1,True,0.5167439,0.60662955
4491,0.74,5.6863294,7.2913694,"(63, 62)",1,1,True,0.5618383,0.83272165
4492,0.74,6.747279,7.8578553,"(67, 66)",1,1,True,0.5380201,0.7522365
4493,0.74,4.846478,7.78893,"(68, 67)",1,1,True,0.6164368,0.9499055
4494,0.74,3.8521028,6.4023585,"(70, 69)",1,1,True,0.6243486,0.9275907
4495,0.74,4.8554006,6.6544137,"(75, 74)",1,1,True,0.5781513,0.85802877
4496,0.74,7.607045,6.8316402,"(78, 77)",1,0,False,0.47314835,0.31531107
4497,0.74,3.9353206,5.585038,"(83, 82)",1,1,True,0.5866416,0.8388529
4498,0.74,4.487241,7.590314,"(88, 89)",1,1,True,0.6284644,0.9570193
4499,0.74,5.975027,7.798739,"(89, 90)",1,1,True,0.56620234,0.8610109
4500,0.74,6.3370757,7.2449145,"(92, 91)",1,1,True,0.5334207,0.71255773
4501,0.74,5.7992845,6.2820535,"(95, 94)",1,1,True,0.51997995,0.61840147
4502,0.74,7.086014,7.529353,"(97, 96)",1,1,True,0.51516694,0.60905445
4503,0.74,6.1998696,7.149645,"(98, 97)",1,1,True,0.53557336,0.72107
4504,0.74,7.597266,6.5552216,"(28, 77)",0,0,True,0.4631851,0.2607557
4505,0.74,8.118226,6.4691143,"(77, 6)",0,0,True,0.44347456,0.16122904
4506,0.74,7.166733,5.464703,"(72, 6)",0,0,True,0.43262723,0.15420036
4507,0.74,6.6902065,5.317167,"(90, 85)",0,0,True,0.44282517,0.20212919
4508,0.74,7.010959,6.3306203,"(66, 90)",0,0,True,0.47450307,0.3361857
4509,0.74,5.6655583,5.1068454,"(75, 41)",0,0,True,0.4740674,0.36384532
4510,0.74,7.1311255,5.7142763,"(60, 38)",0,0,True,0.44484994,0.19515601
4511,0.74,7.2570167,5.5073285,"(31, 38)",0,0,True,0.4314619,0.14808653
4512,0.74,3.586993,5.723614,"(34, 33)",1,1,True,0.61474127,0.8944119
4513,0.74,5.5383554,5.521134,"(45, 10)",0,0,True,0.49922144,0.49569476
4514,0.74,7.0905457,5.3890467,"(80, 96)",0,0,True,0.43182874,0.15426959
4515,0.74,5.011855,3.6275887,"(11, 8)",0,0,True,0.41988683,0.20032467
4516,0.74,6.5932384,3.4989724,"(58, 37)",0,0,True,0.3467003,0.043344397
4517,0.74,6.3984003,4.5413346,"(61, 37)",0,0,True,0.41512293,0.13504542
4518,0.74,7.1348214,7.425634,"(19, 94)",0,1,False,0.5099864,0.57219505
4519,0.74,8.035879,4.8745346,"(20, 59)",0,0,True,0.37756613,0.040646594
4520,0.74,7.017998,5.3614464,"(59, 91)",0,0,True,0.43309262,0.16022542
4521,0.74,7.1106195,5.7240305,"(93, 67)",0,0,True,0.44598258,0.19995284
4522,0.74,7.2106824,4.599171,"(64, 93)",0,0,True,0.38943505,0.06840124
4523,0.74,6.408886,5.632124,"(46, 97)",0,0,True,0.46774513,0.31501815
4524,0.74,6.719028,5.7118664,"(62, 24)",0,0,True,0.45948958,0.26753572
4525,0.74,6.2726874,7.2612476,"(18, 78)",0,1,False,0.5365215,0.72880346
4526,0.74,6.268028,5.9951825,"(78, 17)",0,0,True,0.48887548,0.4322087
4527,0.74,7.10234,4.5200634,"(86, 17)",0,0,True,0.38890952,0.070287794
4528,0.74,6.317352,5.246814,"(7, 44)",0,0,True,0.45371315,0.2553008
4529,0.74,6.8862844,6.8459334,"(98, 30)",0,0,True,0.4985308,0.4899137
4530,0.74,6.2155857,6.5091314,"(22, 87)",0,1,False,0.51153445,0.57286394
4531,0.74,7.088755,5.981395,"(1, 22)",0,0,True,0.4576378,0.24836333
4532,0.76,3.6943347,5.5937657,"(13, 14)",1,1,True,0.60225075,0.8698271
4533,0.76,3.544362,4.8592167,"(18, 17)",1,1,True,0.5782318,0.78832436
4534,0.76,4.239255,6.2681956,"(18, 19)",1,1,True,0.5965477,0.88380235
