,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time
172,1000,5.0,5.0,0.2,0.0,10.054385216853914,0.4951670809168738,0.48349625042428446,0.5043107751184508,0.023462637094780803,0.02346324920654297
173,1000,5.0,5.0,0.30000000000000004,0.0,8.682914976290013,0.48245336705659186,0.47494769053931174,0.4918678511467701,0.023154471069574356,0.02315497398376465
174,1000,5.0,5.0,0.4,0.0,6.879051844774589,0.48711340206185566,0.470686456400742,0.48307508985635417,0.08913492993451655,0.08913564682006836
175,1000,5.0,5.0,0.5,0.0,5.817537064582126,0.4794816414686825,0.4597419775991205,0.48623996860229346,0.022854720009490848,0.022855043411254883
176,1000,5.0,5.0,0.6000000000000001,0.0,4.463691743391973,0.46403075233388247,0.4412122681566402,0.45649992356285873,0.02188722393475473,0.021887779235839844
177,1000,5.0,5.0,0.7000000000000001,0.0,3.904374602919389,0.46099290780141844,0.4478482484948002,0.466324692856094,0.02250768500380218,0.022507905960083008
178,1000,5.0,5.0,0.8,0.0,3.1472529638982873,0.45454545454545453,0.4468740660236381,0.4582780846306359,0.020643147872760892,0.02064371109008789
179,1000,5.0,5.0,0.9,0.0,2.7368456470775193,0.45213849287169044,0.4062323651452282,0.445123666663651,0.020196571946144104,0.02019667625427246
180,1000,5.0,5.0,,,,,,,,
181,1000,5.0,5.0,0.1,0.0,9.308419652638444,0.49877390877881317,0.4910195426451459,0.48871315973658896,0.02391691319644451,0.023917436599731445
182,1000,5.0,5.0,0.2,0.0,10.039516368988593,0.49186206896551726,0.489340507138291,0.48420154452597763,0.023534849984571338,0.023535490036010742
183,1000,5.0,5.0,0.30000000000000004,0.0,8.998788523411806,0.4898283534647171,0.4775457910988247,0.4755682024468651,0.022814136929810047,0.02281475067138672
184,1000,5.0,5.0,0.4,0.0,7.157580116322916,0.4925858951175407,0.4815373209141319,0.4789733364877008,0.023730003973469138,0.02373051643371582
185,1000,5.0,5.0,0.5,0.0,5.576274449303965,0.4777152747728256,0.46972991719837776,0.48193211083946147,0.02264981414191425,0.02265024185180664
186,1000,5.0,5.0,0.6000000000000001,0.0,4.624580029798155,0.4735964424680378,0.4638925967123964,0.47482693288999667,0.021598730934783816,0.021599292755126953
187,1000,5.0,5.0,0.7000000000000001,0.0,3.730517724773912,0.46113989637305697,0.45278962899951325,0.4547920605580722,0.02130649401806295,0.021306753158569336
188,1000,5.0,5.0,0.8,0.0,3.2533279992774227,0.4341004184100418,0.4466793318391931,0.4722903702272052,0.08703511208295822,0.0870358943939209
189,1000,5.0,5.0,0.9,0.0,2.681881108478819,0.4853932584269663,0.4697611710323575,0.4325179539908324,0.02009229687973857,0.020092487335205078
190,1000,5.0,5.0,,,,,,,,
191,1000,5.0,5.0,0.1,0.0,9.333745114338587,0.4953155818540434,0.49160379669216003,0.47670774574846997,0.023878643987700343,0.023879289627075195
192,1000,5.0,5.0,0.2,0.0,9.6384160570971,0.48326417704011065,0.46694091301720775,0.472313567913193,0.02362203085795045,0.02362227439880371
193,1000,5.0,5.0,0.30000000000000004,0.0,8.558936722286704,0.47587088526685845,0.44914954049202127,0.4548941962857683,0.02294292999431491,0.022943496704101562
194,1000,5.0,5.0,0.4,0.0,7.016932515286285,0.46078431372549017,0.4547404700124465,0.46209056070051424,0.023265094961971045,0.023265361785888672
195,1000,5.0,5.0,0.5,0.0,5.6416028716922275,0.47917561185057966,0.4610927372126026,0.45687326583796545,0.02204966195859015,0.02205038070678711
