,theta,edge,correct,layer,distance,ground_truth_aprx,likelihood_metric,score
372,0.04,"(15, 81)",False,d_G,8.715483,0,inverse,0.5045226
373,0.04,"(81, 26)",True,d_G,8.737824,0,inverse,0.4907087
374,0.04,"(26, 5)",True,d_G,8.327357,0,inverse,0.4946761
375,0.04,"(5, 49)",True,d_G,8.6083555,0,inverse,0.49037588
376,0.04,"(14, 49)",True,d_G,9.322606,0,inverse,0.4864695
377,0.04,"(14, 87)",True,d_G,8.954645,0,inverse,0.48428276
378,0.04,"(22, 87)",True,d_G,8.936179,0,inverse,0.4861692
379,0.04,"(1, 22)",True,d_G,9.550088,0,inverse,0.47078472
380,0.04,"(1, 79)",True,d_G,9.337761,0,inverse,0.4929648
381,0.04,"(79, 36)",False,d_G,8.739963,0,inverse,0.5241895
382,0.04,"(43, 36)",False,d_G,8.860343,0,inverse,0.5105594
383,0.06,"(0, 1)",False,d_G,9.10631,1,inverse,0.46126735
384,0.06,"(2, 1)",True,d_G,8.572636,1,inverse,0.5110078
385,0.06,"(2, 3)",False,d_G,9.379566,1,inverse,0.48436153
386,0.06,"(3, 4)",False,d_G,8.695009,1,inverse,0.49968866
387,0.06,"(4, 5)",True,d_G,8.313809,1,inverse,0.5116215
388,0.06,"(6, 5)",False,d_G,8.577164,1,inverse,0.49375698
389,0.06,"(6, 7)",True,d_G,8.176604,1,inverse,0.5038309
390,0.06,"(8, 7)",True,d_G,8.516098,1,inverse,0.5032756
391,0.06,"(8, 9)",False,d_G,7.4197717,1,inverse,0.49490842
392,0.06,"(9, 10)",True,d_G,5.4322476,1,inverse,0.5075601
393,0.06,"(10, 11)",True,d_G,7.625357,1,inverse,0.5151137
394,0.06,"(12, 11)",True,d_G,7.179452,1,inverse,0.54828554
395,0.06,"(13, 12)",True,d_G,6.5308533,1,inverse,0.52708495
396,0.06,"(13, 14)",True,d_G,7.906844,1,inverse,0.5057224
397,0.06,"(15, 14)",True,d_G,8.09247,1,inverse,0.52481055
398,0.06,"(16, 15)",True,d_G,7.8260856,1,inverse,0.52083004
399,0.06,"(16, 17)",False,d_G,8.399352,1,inverse,0.48344335
400,0.06,"(18, 17)",True,d_G,6.9003534,1,inverse,0.504519
401,0.06,"(18, 19)",True,d_G,8.300547,1,inverse,0.5065011
402,0.06,"(19, 20)",False,d_G,7.132306,1,inverse,0.48207757
403,0.06,"(21, 20)",False,d_G,8.778435,1,inverse,0.48189643
404,0.06,"(22, 21)",False,d_G,9.233015,1,inverse,0.47689775
405,0.06,"(23, 22)",False,d_G,8.882163,1,inverse,0.48224774
406,0.06,"(23, 24)",True,d_G,8.256162,1,inverse,0.5080958
407,0.06,"(24, 25)",False,d_G,8.866459,1,inverse,0.4928057
408,0.06,"(25, 26)",True,d_G,8.771218,1,inverse,0.5111839
409,0.06,"(26, 27)",True,d_G,8.811325,1,inverse,0.51443106
410,0.06,"(27, 28)",True,d_G,8.519237,1,inverse,0.521855
411,0.06,"(29, 28)",False,d_G,8.995546,1,inverse,0.4885042
412,0.06,"(29, 30)",False,d_G,8.622418,1,inverse,0.4876801
413,0.06,"(31, 32)",True,d_G,8.341837,1,inverse,0.50717103
414,0.06,"(32, 33)",False,d_G,8.165005,1,inverse,0.49670136
415,0.06,"(34, 33)",False,d_G,6.8106823,1,inverse,0.49946558
416,0.06,"(35, 34)",False,d_G,5.9398065,1,inverse,0.48239332
417,0.06,"(36, 35)",True,d_G,7.993737,1,inverse,0.5067086
418,0.06,"(36, 37)",False,d_G,8.699984,1,inverse,0.48651022
419,0.06,"(39, 38)",False,d_G,7.749083,1,inverse,0.46052834
420,0.06,"(40, 39)",False,d_G,7.9444914,1,inverse,0.49269682
421,0.06,"(41, 40)",False,d_G,8.293237,1,inverse,0.48511463
422,0.06,"(42, 43)",False,d_G,8.835195,1,inverse,0.471252
423,0.06,"(43, 44)",True,d_G,8.817436,1,inverse,0.51567173
424,0.06,"(44, 45)",True,d_G,8.782727,1,inverse,0.5050953
425,0.06,"(46, 45)",False,d_G,8.579804,1,inverse,0.4815415
426,0.06,"(46, 47)",True,d_G,7.898835,1,inverse,0.51920855
427,0.06,"(48, 47)",True,d_G,8.664413,1,inverse,0.5068677
428,0.06,"(49, 48)",False,d_G,8.910237,1,inverse,0.49795204
429,0.06,"(50, 49)",True,d_G,8.398135,1,inverse,0.52379
430,0.06,"(50, 51)",True,d_G,8.492953,1,inverse,0.50462496
431,0.06,"(52, 51)",False,d_G,8.473144,1,inverse,0.48757744
432,0.06,"(52, 53)",False,d_G,8.573677,1,inverse,0.47521442
433,0.06,"(53, 54)",True,d_G,8.215813,1,inverse,0.508487
434,0.06,"(55, 54)",True,d_G,7.732638,1,inverse,0.5321898
435,0.06,"(56, 55)",True,d_G,8.677943,1,inverse,0.5114704
436,0.06,"(56, 57)",True,d_G,7.9275146,1,inverse,0.52420515
437,0.06,"(58, 57)",True,d_G,7.753958,1,inverse,0.5135674
438,0.06,"(58, 59)",False,d_G,8.539488,1,inverse,0.48248446
439,0.06,"(59, 60)",True,d_G,7.6531563,1,inverse,0.53236187
440,0.06,"(61, 60)",True,d_G,7.9752154,1,inverse,0.52673435
441,0.06,"(62, 61)",False,d_G,8.89211,1,inverse,0.49725473
442,0.06,"(63, 62)",False,d_G,9.57215,1,inverse,0.45803723
443,0.06,"(63, 64)",True,d_G,7.9652767,1,inverse,0.5073304
444,0.06,"(65, 64)",False,d_G,7.6172333,1,inverse,0.4907504
445,0.06,"(66, 65)",False,d_G,8.367984,1,inverse,0.4942716
446,0.06,"(67, 66)",True,d_G,8.249781,1,inverse,0.5021289
447,0.06,"(68, 67)",True,d_G,7.497504,1,inverse,0.51243204
448,0.06,"(68, 69)",True,d_G,6.39869,1,inverse,0.51361746
449,0.06,"(70, 69)",False,d_G,7.102229,1,inverse,0.46480247
450,0.06,"(72, 73)",False,d_G,9.728426,1,inverse,0.43553543
451,0.06,"(73, 74)",False,d_G,8.98167,1,inverse,0.47752777
452,0.06,"(75, 74)",True,d_G,8.585708,1,inverse,0.50652254
453,0.06,"(75, 76)",False,d_G,9.844132,1,inverse,0.48542464
454,0.06,"(76, 77)",False,d_G,9.0497465,1,inverse,0.49027017
455,0.06,"(78, 77)",False,d_G,8.633206,1,inverse,0.4987934
456,0.06,"(79, 78)",False,d_G,9.153626,1,inverse,0.49139738
457,0.06,"(80, 79)",False,d_G,9.078074,1,inverse,0.47675842
458,0.06,"(80, 81)",False,d_G,9.127815,1,inverse,0.4869595
459,0.06,"(81, 82)",False,d_G,8.791399,1,inverse,0.4776139
460,0.06,"(83, 84)",False,d_G,8.283668,1,inverse,0.47605932
461,0.06,"(85, 84)",False,d_G,8.277919,1,inverse,0.4894558
462,0.06,"(85, 86)",False,d_G,8.428142,1,inverse,0.48593464
463,0.06,"(86, 87)",True,d_G,8.619003,1,inverse,0.51169986
464,0.06,"(88, 87)",False,d_G,8.769703,1,inverse,0.47149223
465,0.06,"(88, 89)",False,d_G,8.941617,1,inverse,0.49138287
466,0.06,"(89, 90)",True,d_G,9.06012,1,inverse,0.5072956
467,0.06,"(91, 90)",False,d_G,9.066832,1,inverse,0.48140207
468,0.06,"(92, 91)",False,d_G,8.5327015,1,inverse,0.46676162
469,0.06,"(92, 93)",False,d_G,8.553149,1,inverse,0.45810726
470,0.06,"(93, 94)",True,d_G,8.470196,1,inverse,0.51444846
471,0.06,"(95, 94)",True,d_G,9.940213,1,inverse,0.50185466
472,0.06,"(96, 95)",False,d_G,8.79554,1,inverse,0.49401414
473,0.06,"(97, 96)",True,d_G,7.7694473,1,inverse,0.5189763
474,0.06,"(98, 97)",True,d_G,7.09421,1,inverse,0.5316042
475,0.06,"(98, 99)",True,d_G,7.144278,1,inverse,0.5135599
476,0.06,"(48, 65)",False,d_G,8.174682,0,inverse,0.50718606
477,0.06,"(48, 43)",False,d_G,8.313736,0,inverse,0.5206687
478,0.06,"(65, 92)",True,d_G,8.172496,0,inverse,0.46490687
479,0.06,"(92, 82)",True,d_G,8.991853,0,inverse,0.46069583
480,0.06,"(42, 82)",True,d_G,8.761177,0,inverse,0.45067605
481,0.06,"(28, 42)",True,d_G,8.422753,0,inverse,0.4986309
482,0.06,"(28, 77)",True,d_G,8.950406,0,inverse,0.49113625
483,0.06,"(77, 6)",True,d_G,8.800399,0,inverse,0.49298358
484,0.06,"(72, 6)",True,d_G,9.272856,0,inverse,0.46089622
485,0.06,"(95, 72)",True,d_G,9.3702,0,inverse,0.46213076
486,0.06,"(52, 95)",False,d_G,8.558463,0,inverse,0.5036788
487,0.06,"(55, 52)",True,d_G,9.130333,0,inverse,0.4726407
488,0.06,"(55, 85)",True,d_G,8.842316,0,inverse,0.49135193
489,0.06,"(90, 85)",True,d_G,8.974695,0,inverse,0.49589145
490,0.06,"(66, 90)",True,d_G,8.981206,0,inverse,0.49284762
491,0.06,"(66, 29)",True,d_G,8.939885,0,inverse,0.49945062
492,0.06,"(29, 75)",True,d_G,9.375324,0,inverse,0.4904094
493,0.06,"(75, 41)",True,d_G,9.607611,0,inverse,0.47873306
494,0.06,"(47, 41)",False,d_G,8.077818,0,inverse,0.51107496
495,0.06,"(51, 47)",True,d_G,8.206639,0,inverse,0.49508157
496,0.06,"(70, 51)",True,d_G,7.734921,0,inverse,0.46668944
497,0.06,"(40, 70)",True,d_G,7.187048,0,inverse,0.49193808
498,0.06,"(60, 40)",True,d_G,7.472327,0,inverse,0.4989522
499,0.06,"(31, 38)",False,d_G,7.2486978,0,inverse,0.5043827
500,0.06,"(88, 12)",False,d_G,7.3866777,0,inverse,0.5072775
501,0.06,"(88, 35)",True,d_G,8.058001,0,inverse,0.47239417
502,0.06,"(35, 13)",False,d_G,5.489725,0,inverse,0.51086944
503,0.06,"(13, 34)",False,d_G,5.728969,0,inverse,0.5052947
504,0.06,"(34, 33)",False,d_G,6.8106823,1,inverse,0.49946558
505,0.06,"(33, 53)",True,d_G,7.717304,0,inverse,0.49459606
506,0.06,"(53, 39)",True,d_G,8.011053,0,inverse,0.4923602
507,0.06,"(39, 69)",True,d_G,7.1639495,0,inverse,0.4775907
508,0.06,"(68, 69)",True,d_G,6.39869,1,inverse,0.51361746
509,0.06,"(68, 76)",True,d_G,8.254557,0,inverse,0.49953085
510,0.06,"(45, 76)",True,d_G,9.1399555,0,inverse,0.48810348
511,0.06,"(45, 10)",True,d_G,8.189633,0,inverse,0.49918056
512,0.06,"(10, 99)",True,d_G,5.9740686,0,inverse,0.49084583
513,0.06,"(99, 9)",True,d_G,5.74114,0,inverse,0.4796677
514,0.06,"(16, 9)",False,d_G,7.9406757,0,inverse,0.5207559
515,0.06,"(96, 16)",False,d_G,8.162439,0,inverse,0.52120775
516,0.06,"(80, 96)",True,d_G,8.67649,0,inverse,0.49979103
517,0.06,"(21, 80)",True,d_G,9.72964,0,inverse,0.47970235
518,0.06,"(21, 11)",True,d_G,8.958156,0,inverse,0.4934961
519,0.06,"(11, 8)",False,d_G,7.9673753,0,inverse,0.5049098
520,0.06,"(73, 8)",True,d_G,9.111423,0,inverse,0.47347474
521,0.06,"(58, 73)",True,d_G,9.084917,0,inverse,0.4783683
522,0.06,"(58, 37)",False,d_G,7.9700403,0,inverse,0.5148981
523,0.06,"(61, 37)",True,d_G,8.555693,0,inverse,0.4870023
524,0.06,"(0, 61)",True,d_G,8.4745655,0,inverse,0.492981
525,0.06,"(89, 0)",True,d_G,9.572626,0,inverse,0.47123143
526,0.06,"(89, 23)",False,d_G,8.893173,0,inverse,0.5022408
527,0.06,"(23, 27)",True,d_G,8.82377,0,inverse,0.49948034
528,0.06,"(94, 27)",False,d_G,9.390922,0,inverse,0.50648946
529,0.06,"(19, 94)",True,d_G,9.246824,0,inverse,0.48881474
530,0.06,"(57, 19)",False,d_G,6.639044,0,inverse,0.51602715
531,0.06,"(57, 20)",False,d_G,6.409455,0,inverse,0.52014583
532,0.06,"(20, 59)",False,d_G,8.351369,0,inverse,0.50011694
533,0.06,"(59, 91)",True,d_G,8.740686,0,inverse,0.4914487
534,0.06,"(91, 63)",True,d_G,8.860446,0,inverse,0.48861754
535,0.06,"(3, 63)",False,d_G,8.703281,0,inverse,0.5033535
536,0.06,"(54, 3)",False,d_G,8.341703,0,inverse,0.5023017
537,0.06,"(93, 67)",False,d_G,7.630296,0,inverse,0.5227217
538,0.06,"(50, 64)",False,d_G,7.421322,0,inverse,0.55332935
539,0.06,"(84, 50)",True,d_G,9.067063,0,inverse,0.4893309
540,0.06,"(46, 84)",True,d_G,8.522992,0,inverse,0.49742427
541,0.06,"(46, 97)",False,d_G,7.571031,0,inverse,0.5222719
542,0.06,"(24, 74)",False,d_G,8.783225,0,inverse,0.52174556
543,0.06,"(62, 24)",True,d_G,9.082425,0,inverse,0.4956737
544,0.06,"(62, 32)",True,d_G,9.363452,0,inverse,0.46695462
545,0.06,"(32, 18)",True,d_G,8.364609,0,inverse,0.49107563
546,0.06,"(18, 78)",False,d_G,6.9448185,0,inverse,0.522988
547,0.06,"(78, 17)",True,d_G,7.3316827,0,inverse,0.49486846
548,0.06,"(86, 17)",False,d_G,8.894333,0,inverse,0.50263
549,0.06,"(86, 83)",True,d_G,8.159407,0,inverse,0.48953056
550,0.06,"(25, 83)",True,d_G,8.689445,0,inverse,0.49277768
551,0.06,"(44, 25)",False,d_G,8.85289,0,inverse,0.50880027
552,0.06,"(7, 44)",False,d_G,8.695208,0,inverse,0.5269326
553,0.06,"(7, 4)",False,d_G,8.237565,0,inverse,0.5039437
554,0.06,"(4, 56)",False,d_G,8.583333,0,inverse,0.522387
555,0.06,"(71, 56)",True,d_G,8.711463,0,inverse,0.4559613
556,0.06,"(2, 71)",True,d_G,8.405679,0,inverse,0.45483696
557,0.06,"(2, 30)",False,d_G,7.729948,0,inverse,0.52417755
558,0.06,"(98, 15)",False,d_G,6.581853,0,inverse,0.5558673
559,0.06,"(15, 81)",False,d_G,8.648482,0,inverse,0.5052959
560,0.06,"(81, 26)",True,d_G,9.318019,0,inverse,0.4752372
561,0.06,"(26, 5)",True,d_G,9.091377,0,inverse,0.48243046
562,0.06,"(5, 49)",False,d_G,8.691856,0,inverse,0.5047192
563,0.06,"(14, 49)",False,d_G,8.643286,0,inverse,0.5169728
564,0.06,"(14, 87)",False,d_G,8.7208395,0,inverse,0.5022511
565,0.06,"(22, 87)",True,d_G,8.739481,0,inverse,0.4982624
566,0.06,"(1, 22)",True,d_G,9.2992735,0,inverse,0.48347053
567,0.06,"(1, 79)",True,d_G,9.109991,0,inverse,0.48745525
568,0.06,"(79, 36)",False,d_G,8.446633,0,inverse,0.5085932
569,0.06,"(43, 36)",False,d_G,9.007677,0,inverse,0.5098526
570,0.08,"(0, 1)",False,d_G,9.0936775,1,inverse,0.45172086
571,0.08,"(99, 0)",False,d_G,8.304528,0,inverse,0.5122929
572,0.08,"(2, 3)",False,d_G,9.100034,1,inverse,0.48240986
573,0.08,"(3, 4)",True,d_G,8.8476925,1,inverse,0.5009644
574,0.08,"(4, 5)",True,d_G,8.540277,1,inverse,0.5215227
575,0.08,"(6, 5)",True,d_G,8.105504,1,inverse,0.50821066
576,0.08,"(8, 9)",False,d_G,8.243106,1,inverse,0.45780587
577,0.08,"(9, 10)",True,d_G,6.1207633,1,inverse,0.51249105
578,0.08,"(10, 11)",True,d_G,7.207826,1,inverse,0.53337675
579,0.08,"(12, 11)",True,d_G,7.2510266,1,inverse,0.5307457
580,0.08,"(13, 12)",True,d_G,7.3393245,1,inverse,0.51843345
581,0.08,"(13, 14)",True,d_G,7.1182046,1,inverse,0.53721714
582,0.08,"(15, 14)",False,d_G,9.117099,1,inverse,0.4959516
583,0.08,"(16, 15)",True,d_G,8.160113,1,inverse,0.52365965
584,0.08,"(16, 17)",True,d_G,7.1773043,1,inverse,0.5419024
585,0.08,"(18, 17)",True,d_G,5.5862846,1,inverse,0.55216736
586,0.08,"(18, 19)",True,d_G,8.19529,1,inverse,0.5199501
587,0.08,"(19, 20)",False,d_G,6.918285,1,inverse,0.49048495
588,0.08,"(21, 20)",True,d_G,7.893241,1,inverse,0.50982267
589,0.08,"(22, 21)",True,d_G,8.11024,1,inverse,0.52881545
590,0.08,"(23, 22)",False,d_G,8.6533985,1,inverse,0.49285504
591,0.08,"(23, 24)",True,d_G,8.193764,1,inverse,0.5321013
592,0.08,"(24, 25)",True,d_G,6.629001,1,inverse,0.57750404
593,0.08,"(25, 26)",True,d_G,7.3562393,1,inverse,0.54299176
594,0.08,"(26, 27)",False,d_G,8.639057,1,inverse,0.4892974
595,0.08,"(29, 28)",False,d_G,8.742067,1,inverse,0.46094254
596,0.08,"(29, 30)",False,d_G,9.128637,1,inverse,0.49384773
597,0.08,"(31, 30)",True,d_G,8.786208,1,inverse,0.52233565
598,0.08,"(31, 32)",True,d_G,8.4745455,1,inverse,0.51670265
599,0.08,"(32, 33)",True,d_G,8.39237,1,inverse,0.5025793
600,0.08,"(34, 33)",False,d_G,6.6357265,1,inverse,0.49406087
601,0.08,"(35, 34)",False,d_G,7.328434,1,inverse,0.42651236
602,0.08,"(36, 35)",False,d_G,9.545718,1,inverse,0.4368606
603,0.08,"(38, 37)",False,d_G,7.4047594,1,inverse,0.48710492
604,0.08,"(39, 38)",False,d_G,8.025473,1,inverse,0.4916199
605,0.08,"(40, 39)",False,d_G,7.500643,1,inverse,0.48676863
606,0.08,"(41, 40)",False,d_G,8.366311,1,inverse,0.49673373
607,0.08,"(41, 42)",True,d_G,7.3378596,1,inverse,0.5357481
608,0.08,"(42, 43)",True,d_G,8.059291,1,inverse,0.5258206
609,0.08,"(43, 44)",True,d_G,8.018767,1,inverse,0.5459178
610,0.08,"(44, 45)",True,d_G,8.236513,1,inverse,0.53296614
611,0.08,"(46, 45)",True,d_G,8.320976,1,inverse,0.5333852
612,0.08,"(46, 47)",True,d_G,8.191448,1,inverse,0.51709366
613,0.08,"(48, 47)",True,d_G,8.298333,1,inverse,0.5097864
614,0.08,"(49, 48)",False,d_G,8.914756,1,inverse,0.48314
615,0.08,"(50, 49)",False,d_G,8.763792,1,inverse,0.4878434
616,0.08,"(50, 51)",False,d_G,8.252114,1,inverse,0.49171847
617,0.08,"(52, 51)",False,d_G,8.580786,1,inverse,0.49178383
618,0.08,"(52, 53)",False,d_G,8.251031,1,inverse,0.49485284
619,0.08,"(53, 54)",True,d_G,8.212343,1,inverse,0.5028021
620,0.08,"(55, 54)",True,d_G,7.95079,1,inverse,0.5020587
621,0.08,"(56, 55)",True,d_G,8.513138,1,inverse,0.50448817
622,0.08,"(56, 57)",True,d_G,8.39624,1,inverse,0.5070363
623,0.08,"(58, 57)",True,d_G,7.7797394,1,inverse,0.5204388
624,0.08,"(58, 59)",True,d_G,8.092362,1,inverse,0.5057306
625,0.08,"(61, 60)",True,d_G,7.7147307,1,inverse,0.51735824
626,0.08,"(62, 61)",True,d_G,8.40633,1,inverse,0.51624566
627,0.08,"(63, 62)",True,d_G,8.189689,1,inverse,0.5213331
628,0.08,"(63, 64)",True,d_G,8.328276,1,inverse,0.50545704
629,0.08,"(65, 64)",False,d_G,7.94258,1,inverse,0.48383614
630,0.08,"(66, 65)",False,d_G,8.246773,1,inverse,0.49248907
631,0.08,"(67, 66)",True,d_G,7.594696,1,inverse,0.5181897
632,0.08,"(68, 67)",True,d_G,7.561435,1,inverse,0.51578784
633,0.08,"(68, 69)",True,d_G,7.34422,1,inverse,0.50864404
634,0.08,"(70, 69)",False,d_G,7.8297057,1,inverse,0.48058745
635,0.08,"(71, 70)",False,d_G,8.726079,1,inverse,0.49731147
636,0.08,"(72, 71)",True,d_G,8.4483795,1,inverse,0.5096606
637,0.08,"(72, 73)",True,d_G,8.357602,1,inverse,0.52298623
638,0.08,"(73, 74)",False,d_G,9.328153,1,inverse,0.49443713
639,0.08,"(75, 74)",False,d_G,9.059003,1,inverse,0.48199603
640,0.08,"(75, 76)",False,d_G,8.999625,1,inverse,0.4634116
641,0.08,"(79, 78)",False,d_G,7.9066525,1,inverse,0.4811905
642,0.08,"(80, 79)",True,d_G,8.699279,1,inverse,0.505517
643,0.08,"(80, 81)",False,d_G,8.837733,1,inverse,0.49661452
644,0.08,"(81, 82)",True,d_G,7.835773,1,inverse,0.52974564
645,0.08,"(83, 82)",True,d_G,7.9896183,1,inverse,0.51774454
646,0.08,"(83, 84)",False,d_G,8.124572,1,inverse,0.4949891
647,0.08,"(85, 84)",False,d_G,9.050115,1,inverse,0.47392118
648,0.08,"(85, 86)",True,d_G,6.8545465,1,inverse,0.54734
649,0.08,"(86, 87)",True,d_G,7.6712093,1,inverse,0.5458554
650,0.08,"(88, 87)",True,d_G,7.300478,1,inverse,0.5385275
651,0.08,"(88, 89)",False,d_G,8.434313,1,inverse,0.47446406
652,0.08,"(89, 90)",True,d_G,8.658924,1,inverse,0.50270665
653,0.08,"(91, 90)",True,d_G,8.272565,1,inverse,0.52721894
654,0.08,"(92, 91)",True,d_G,8.5847435,1,inverse,0.5013729
655,0.08,"(92, 93)",True,d_G,6.9299936,1,inverse,0.5447072
656,0.08,"(93, 94)",True,d_G,8.081497,1,inverse,0.52079064
657,0.08,"(95, 94)",True,d_G,8.411243,1,inverse,0.52910036
658,0.08,"(96, 95)",True,d_G,8.653118,1,inverse,0.51283234
659,0.08,"(97, 96)",False,d_G,8.526347,1,inverse,0.48753753
660,0.08,"(98, 97)",True,d_G,9.025379,1,inverse,0.5119556
661,0.08,"(98, 99)",True,d_G,8.164222,1,inverse,0.5248573
662,0.08,"(48, 65)",True,d_G,8.433804,0,inverse,0.4832267
663,0.08,"(48, 43)",True,d_G,8.828597,0,inverse,0.4787651
664,0.08,"(65, 92)",True,d_G,8.168427,0,inverse,0.47145817
665,0.08,"(92, 82)",False,d_G,7.4425645,0,inverse,0.53428906
666,0.08,"(28, 42)",True,d_G,8.472536,0,inverse,0.47605804
667,0.08,"(28, 77)",True,d_G,8.959817,0,inverse,0.41452393
668,0.08,"(77, 6)",True,d_G,8.845727,0,inverse,0.41914183
669,0.08,"(72, 6)",True,d_G,8.591941,0,inverse,0.48690718
670,0.08,"(95, 72)",False,d_G,8.7045765,0,inverse,0.51337934
671,0.08,"(52, 95)",False,d_G,8.599957,0,inverse,0.51240027
672,0.08,"(55, 52)",True,d_G,8.305428,0,inverse,0.48794118
673,0.08,"(55, 85)",True,d_G,8.953823,0,inverse,0.47699073
674,0.08,"(90, 85)",False,d_G,8.259804,0,inverse,0.5075898
675,0.08,"(66, 29)",True,d_G,8.644055,0,inverse,0.49932805
676,0.08,"(29, 75)",True,d_G,8.688004,0,inverse,0.4824527
677,0.08,"(75, 41)",True,d_G,9.172128,0,inverse,0.48307514
678,0.08,"(47, 41)",True,d_G,8.176391,0,inverse,0.49736375
679,0.08,"(51, 47)",True,d_G,8.275708,0,inverse,0.48906013
680,0.08,"(70, 51)",False,d_G,8.275231,0,inverse,0.50098884
681,0.08,"(40, 70)",False,d_G,7.496645,0,inverse,0.5038385
682,0.08,"(60, 40)",True,d_G,8.166089,0,inverse,0.47063747
683,0.08,"(60, 38)",True,d_G,7.3682966,0,inverse,0.47562495
684,0.08,"(31, 38)",False,d_G,8.579836,0,inverse,0.5005835
685,0.08,"(31, 12)",False,d_G,8.043904,0,inverse,0.5010792
686,0.08,"(88, 35)",True,d_G,8.607932,0,inverse,0.4657543
687,0.08,"(35, 13)",True,d_G,7.876978,0,inverse,0.4290344
688,0.08,"(34, 33)",False,d_G,6.6357265,1,inverse,0.49406087
689,0.08,"(33, 53)",True,d_G,7.464765,0,inverse,0.49723294
690,0.08,"(53, 39)",True,d_G,8.531432,0,inverse,0.49282846
691,0.08,"(39, 69)",False,d_G,7.555354,0,inverse,0.51049465
692,0.08,"(68, 69)",True,d_G,7.34422,1,inverse,0.50864404
693,0.08,"(68, 76)",True,d_G,7.7170386,0,inverse,0.49146512
694,0.08,"(45, 76)",True,d_G,8.741634,0,inverse,0.49623352
695,0.08,"(45, 10)",False,d_G,8.079981,0,inverse,0.50053436
696,0.08,"(10, 99)",False,d_G,6.3981085,0,inverse,0.51106966
697,0.08,"(99, 9)",False,d_G,6.4058695,0,inverse,0.5061344
698,0.08,"(16, 9)",False,d_G,8.22087,0,inverse,0.50334984
699,0.08,"(96, 16)",True,d_G,8.471688,0,inverse,0.4967975
700,0.08,"(80, 96)",True,d_G,8.803871,0,inverse,0.4886967
701,0.08,"(21, 80)",False,d_G,8.083597,0,inverse,0.5292774
702,0.08,"(11, 8)",True,d_G,7.635985,0,inverse,0.49473393
703,0.08,"(73, 8)",True,d_G,8.684743,0,inverse,0.4911766
704,0.08,"(58, 73)",False,d_G,7.600109,0,inverse,0.5393627
705,0.08,"(61, 37)",True,d_G,7.832279,0,inverse,0.49440908
706,0.08,"(0, 61)",False,d_G,9.098377,0,inverse,0.5004215
707,0.08,"(89, 0)",True,d_G,9.021891,0,inverse,0.48546618
708,0.08,"(89, 23)",True,d_G,8.753487,0,inverse,0.4848688
709,0.08,"(23, 27)",True,d_G,8.57417,0,inverse,0.4820905
710,0.08,"(94, 27)",False,d_G,9.074975,0,inverse,0.50031364
711,0.08,"(19, 94)",False,d_G,8.65836,0,inverse,0.5110571
712,0.08,"(57, 19)",True,d_G,7.0469975,0,inverse,0.49749425
713,0.08,"(57, 20)",False,d_G,6.51147,0,inverse,0.5125114
714,0.08,"(20, 59)",False,d_G,7.9849133,0,inverse,0.5061167
715,0.08,"(59, 91)",True,d_G,9.098899,0,inverse,0.46552497
716,0.08,"(91, 63)",False,d_G,8.475667,0,inverse,0.5072945
717,0.08,"(3, 63)",True,d_G,8.856395,0,inverse,0.4872586
718,0.08,"(54, 3)",True,d_G,9.073365,0,inverse,0.47617686
719,0.08,"(67, 54)",False,d_G,7.619536,0,inverse,0.5324597
720,0.08,"(64, 93)",False,d_G,7.8863134,0,inverse,0.5012955
721,0.08,"(50, 64)",True,d_G,8.670354,0,inverse,0.47225097
722,0.08,"(84, 50)",True,d_G,9.169691,0,inverse,0.47250214
723,0.08,"(46, 84)",True,d_G,8.499127,0,inverse,0.48990065
724,0.08,"(46, 97)",False,d_G,8.828014,0,inverse,0.5091541
725,0.08,"(74, 97)",True,d_G,9.808207,0,inverse,0.45390853
726,0.08,"(24, 74)",False,d_G,8.289978,0,inverse,0.54185253
727,0.08,"(62, 32)",False,d_G,8.212497,0,inverse,0.53023255
728,0.08,"(32, 18)",True,d_G,8.881302,0,inverse,0.47701365
729,0.08,"(18, 78)",True,d_G,6.8709373,0,inverse,0.46068096
730,0.08,"(78, 17)",False,d_G,5.8181696,0,inverse,0.51182175
731,0.08,"(25, 83)",False,d_G,6.9541574,0,inverse,0.5678049
732,0.08,"(7, 44)",False,d_G,7.691484,0,inverse,0.51010317
733,0.08,"(7, 4)",True,d_G,8.359297,0,inverse,0.49577662
734,0.08,"(4, 56)",False,d_G,8.667702,0,inverse,0.5146471
735,0.08,"(71, 56)",False,d_G,8.809173,0,inverse,0.50560373
736,0.08,"(2, 71)",True,d_G,8.950114,0,inverse,0.47829303
737,0.08,"(2, 30)",True,d_G,9.21141,0,inverse,0.48934045
738,0.08,"(98, 30)",True,d_G,9.233833,0,inverse,0.49748492
739,0.08,"(98, 15)",False,d_G,8.500202,0,inverse,0.5165
740,0.08,"(15, 81)",False,d_G,8.670937,0,inverse,0.50891423
741,0.08,"(81, 26)",True,d_G,8.963577,0,inverse,0.49680546
742,0.08,"(26, 5)",False,d_G,8.521336,0,inverse,0.51798505
743,0.08,"(5, 49)",True,d_G,9.306272,0,inverse,0.48890352
744,0.08,"(14, 49)",False,d_G,8.447593,0,inverse,0.5103911
745,0.08,"(14, 87)",False,d_G,8.23031,0,inverse,0.51346195
746,0.08,"(22, 87)",False,d_G,8.923086,0,inverse,0.5128441
